Trade Date,Product Code,Product Type,Underlying Product Code,Put/Call,Strike Price,Contract Year,Contract Month,Contract Day,Settlement,Open Interest,Total Volume,Globex Open Price,Globex High Price,Globex Low Price,Globex Close Price,Delta,Implied Volatility,Last Trade Date
20170330,OG,O,GC,P,1220,2018,2,0,43.6,217,0,,43.4,,,0.37152,0.1379,20180125
20170330,OG,O,GC,P,1225,2018,2,0,45.6,410,0,,45.5,,,0.38379,0.1375997,20180125
20170330,OG,O,GC,P,1230,2018,2,0,47.7,75,0,,47.6,,,0.39621,0.1373862,20180125
20170330,OG,O,GC,P,1250,2018,2,0,56.9,1207,30,,56.9,,,0.44674,0.1369088,20180125
20170330,OG,O,GC,P,1260,2018,2,0,62,300,0,,62,,,0.47216,0.1369294,20180125
20170330,OG,O,GC,P,1265,2018,2,0,64.7,250,0,,64.7,,,0.48482,0.1370593,20180125
20170330,OG,O,GC,P,1270,2018,2,0,67.4,420,0,,67.5,,,0.49739,0.1372699,20180125
20170330,OG,O,GC,P,1275,2018,2,0,70.2,325,0,,70.4,,,0.50993,0.137344,20180125
20170330,OG,O,GC,P,1280,2018,2,0,73.1,500,0,,73.3,,,0.52236,0.1375015,20180125
20170330,OG,O,GC,P,1300,2018,2,0,85.4,120,0,,85.4,,,0.57059,0.1385702,20180125
20170330,OG,O,GC,P,930,2018,2,0,2.2,1,0,,,,,0.02617,0.1805077,20180125
20170330,OG,O,GC,P,940,2018,2,0,2.5,40,0,,,,,0.02948,0.179116,20180125
20170330,OG,O,GC,P,945,2018,2,0,2.6,20,0,,,,,0.03075,0.1776386,20180125
20170330,OG,O,GC,P,950,2018,2,0,2.8,748,0,,,,,0.03286,0.1773085,20180125
20170330,OG,O,GC,P,975,2018,2,0,3.7,25,0,,,,,0.04285,0.1728198,20180125
20170330,OG,O,GC,C,1205,2018,3,0,101.2,20,0,,,,,0.66286,0.1446014,20180222
20170330,OG,O,GC,C,1400,2018,3,0,27.6,515,0,,,,,0.2649,0.1528616,20180222
20170330,OG,O,GC,C,1500,2018,3,0,15.3,100,0,,,,,0.15679,0.1655213,20180222
20170330,OG,O,GC,C,1700,2018,3,0,6.2,20,0,,,,,0.06491,0.1939454,20180222
20170330,OG,O,GC,C,1750,2018,3,0,5.2,200,0,,,,,0.05415,0.201115,20180222
20170330,OG,O,GC,C,1800,2018,3,0,4.5,107,0,,,,,0.04631,0.2087998,20180222
20170330,OG,O,GC,C,1850,2018,3,0,3.9,75,0,,,4.2,,0.03975,0.2158907,20180222
20170330,OG,O,GC,C,1900,2018,3,0,3.4,50,0,,,,,0.03435,0.222626,20180222
20170330,OG,O,GC,P,1150,2018,3,0,25.8,505,0,,,,,0.22957,0.1494979,20180222
20170330,OG,O,GC,P,1200,2018,3,0,40.2,100,0,,,,,0.32635,0.1448673,20180222
20170330,OG,O,GC,P,1205,2018,3,0,42,20,0,,,,,0.33714,0.1446014,20180222
20170330,OG,O,GC,P,1250,2018,3,0,61,100,0,,,,,0.43903,0.1427949,20180222
20170330,OG,O,GC,P,1285,2018,3,0,79.7,100,0,,,,,0.51991,0.1430523,20180222
20170330,OG,O,GC,P,900,2018,3,0,2.2,100,0,,,,,0.02393,0.1896824,20180222
20170330,OG,O,GC,P,950,2018,3,0,3.8,50,0,,,,,0.04022,0.181276,20180222
20170330,OG,O,GC,C,1270,2018,4,0,69.4,1,1,,,,,0.51648,0.1432557,20180326
20170330,OG,O,GC,C,1275,2018,4,0,67.2,380,0,,,,,0.50553,0.1433975,20180326
20170330,OG,O,GC,C,1280,2018,4,0,65,525,0,,,,,0.4946,0.1434311,20180326
20170330,OG,O,GC,C,1285,2018,4,0,63,100,0,,,,,0.48387,0.1437557,20180326
20170330,OG,O,GC,C,1450,2018,4,0,22.9,20,0,,,,,0.21567,0.1588654,20180326
20170330,OG,O,GC,C,1530,2018,4,0,14.8,1050,0,,,,,0.1456,0.1681702,20180326
20170330,OG,O,GC,P,1000,2018,4,0,7.8,50,0,,,,,0.0741,0.1736212,20180326
20170330,OG,O,GC,P,1080,2018,4,0,16.4,1050,0,,,,,0.14483,0.162202,20180326
20170330,OG,O,GC,P,1100,2018,4,0,19.6,4,0,,,,,0.16912,0.1596492,20180326
20170330,OG,O,GC,P,1250,2018,4,0,64.6,100,0,,,,,0.43931,0.1435871,20180326
20170330,OG,O,GC,P,1270,2018,4,0,74.8,1,1,,,,,0.48352,0.1432557,20180326
20170330,OG,O,GC,P,1280,2018,4,0,80.3,525,0,,,,,0.5054,0.1434311,20180326
20170330,OG,O,GC,P,1285,2018,4,0,83.2,100,0,,,,,0.51613,0.1437557,20180326
20170330,OG,O,GC,P,1400,2018,4,0,165,5,0,,,,,0.72261,0.1533723,20180326
20170330,OG,O,GC,P,900,2018,4,0,2.7,1,1,2.5,2.5,2.5,,0.02772,0.1876877,20180326
20170330,OG,O,GC,C,1775,2018,5,0,5.1,50,0,,,,,0.05221,0.1886924,20180425
20170330,OG,O,GC,C,1800,2018,5,0,4.6,50,0,,,,,0.04724,0.1910395,20180425
20170330,OG,O,GC,C,1150,2018,6,0,150.6,250,0,,,,,0.75132,0.1528589,20180524
20170330,OG,O,GC,C,1210,2018,6,0,110.4,150,0,,,,,0.64626,0.1480281,20180524
20170330,OG,O,GC,C,1225,2018,6,0,101.6,25,0,,,,,0.61726,0.1473636,20180524
20170330,OG,O,GC,C,1250,2018,6,0,88.3,2848,0,,,,,0.56771,0.146719,20180524
20170330,OG,O,GC,C,1260,2018,6,0,83.4,250,0,,,,,0.54771,0.1466273,20180524
20170330,OG,O,GC,C,1295,2018,6,0,68.1,300,0,,,,,0.47873,0.1472953,20180524
20170330,OG,O,GC,C,1300,2018,6,0,66.1,115,0,,,,,0.46909,0.1474023,20180524
20170330,OG,O,GC,C,1330,2018,6,0,55.5,125,0,,,,,0.41367,0.1488633,20180524
20170330,OG,O,GC,C,1400,2018,6,0,37.1,150,0,,,,,0.30251,0.1537139,20180524
20170330,OG,O,GC,C,1475,2018,6,0,24.4,6075,0,,,,,0.21321,0.1598322,20180524
20170330,OG,O,GC,C,1480,2018,6,0,23.8,770,0,,,,,0.20852,0.1604031,20180524
20170330,OG,O,GC,C,1500,2018,6,0,21.3,8631,2,20.5,20.5,20.5,,0.18959,0.1619537,20180524
20170330,OG,O,GC,C,1550,2018,6,0,16.4,11150,0,,,,,0.15042,0.1664354,20180524
20170330,OG,O,GC,C,1600,2018,6,0,12.8,200,0,,,,,0.12009,0.1710929,20180524
20170330,OG,O,GC,C,1650,2018,6,0,10.2,300,0,,,,,0.09709,0.1761506,20180524
20170330,OG,O,GC,C,1700,2018,6,0,8.2,100,0,,,,,0.07898,0.1810193,20180524
20170330,OG,O,GC,C,1800,2018,6,0,5.6,500,0,,,5.6,,0.05442,0.1913467,20180524
20170330,OG,O,GC,C,1825,2018,6,0,5.1,600,0,,,,,0.04968,0.1936849,20180524
20170330,OG,O,GC,C,1850,2018,6,0,4.7,50,0,,,,,0.04575,0.1963368,20180524
20170330,OG,O,GC,C,2000,2018,6,0,3,1250,0,,,,,0.029,0.2113783,20180524
20170330,OG,O,GC,C,2100,2018,6,0,2.3,1000,0,,,,,0.02209,0.2206505,20180524
20170330,OG,O,GC,C,2300,2018,6,0,1.6,20,0,,,,,0.01482,0.2408559,20180524
20170330,OG,O,GC,C,2400,2018,6,0,1.4,500,0,,,,,0.01269,0.250889,20180524
20170330,OG,O,GC,P,1020,2018,6,0,11.4,107,0,,,,,0.09745,0.1683633,20180524
20170330,OG,O,GC,P,1050,2018,6,0,15,122,0,,,,,0.12409,0.1650776,20180524
20170330,OG,O,GC,P,1070,2018,6,0,17.8,50,0,,,,,0.14427,0.1626324,20180524
20170330,OG,O,GC,P,1080,2018,6,0,19.3,8,0,,,,,0.15501,0.1612459,20180524
20170330,OG,O,GC,P,1090,2018,6,0,21,350,0,,,,,0.16668,0.1601407,20180524
20170330,OG,O,GC,P,1100,2018,6,0,22.7,150,0,,,,,0.17854,0.158703,20180524
20170330,OG,O,GC,P,1140,2018,6,0,31.1,420,0,,,,,0.23331,0.1539267,20180524
20170330,OG,O,GC,P,1150,2018,6,0,33.6,253,0,,,,,0.24868,0.1528589,20180524
20170330,OG,O,GC,P,1200,2018,6,0,49,25,0,,,,,0.33483,0.1485193,20180524
20170330,OG,O,GC,P,1260,2018,6,0,75.3,250,0,,,,,0.45229,0.1466273,20180524
20170330,OG,O,GC,P,1295,2018,6,0,94.6,300,0,,,,,0.52127,0.1472953,20180524
20170330,OG,O,GC,P,1300,2018,6,0,97.6,100,0,,,,,0.53091,0.1474023,20180524
20170330,OG,O,GC,P,1330,2018,6,0,116.7,50,0,,,,,0.58633,0.1488633,20180524
20170330,OG,O,GC,P,1475,2018,6,0,229.3,600,0,,,,,0.78679,0.1598322,20180524
20170330,OG,O,GC,P,1550,2018,6,0,295.8,500,0,,,,,0.84958,0.1664354,20180524
20170330,OG,O,GC,P,900,2018,6,0,3,100,0,,,,,0.02962,0.1785514,20180524
20170330,OG,O,GC,P,950,2018,6,0,5.5,100,0,,,,,0.05105,0.1747576,20180524
20170330,OG,O,GC,P,960,2018,6,0,6.1,227,7,6.2,6.2,6.1,,0.05611,0.1735868,20180524
20170330,OG,O,GC,C,1100,2018,12,0,214.2,26,0,,,,,0.78966,0.1685317,20181127
20170330,OG,O,GC,C,1110,2018,12,0,207,5,0,,,,,0.77776,0.1682154,20181127
20170330,OG,O,GC,C,1120,2018,12,0,200,1,0,,,,,0.76561,0.1678345,20181127
20170330,OG,O,GC,C,1140,2018,12,0,186.4,1,0,,,,,0.74026,0.1672562,20181127
20170330,OG,O,GC,C,1145,2018,12,0,183.1,3200,0,,,,,0.73363,0.1672741,20181127
20170330,OG,O,GC,C,1150,2018,12,0,179.8,1,0,,,,,0.72713,0.1670419,20181127
20170330,OG,O,GC,C,1155,2018,12,0,176.6,2,0,,,,,0.72048,0.166928,20181127
20170330,OG,O,GC,C,1160,2018,12,0,173.4,4,0,,,,,0.71369,0.1669281,20181127
20170330,OG,O,GC,C,1170,2018,12,0,167.1,1,0,,,,,0.70021,0.1665578,20181127
20170330,OG,O,GC,C,1200,2018,12,0,149.3,21,0,,,,,0.65821,0.1661741,20181127
20170330,OG,O,GC,C,1220,2018,12,0,138.3,75,0,,,,,0.6295,0.1660558,20181127
20170330,OG,O,GC,C,1235,2018,12,0,130.5,150,0,,,,,0.60775,0.1660924,20181127
20170330,OG,O,GC,C,1250,2018,12,0,123.2,403,0,,,,,0.58593,0.1662233,20181127
20170330,OG,O,GC,C,1265,2018,12,0,116.2,75,0,,,,,0.56418,0.1666054,20181127
20170330,OG,O,GC,C,1275,2018,12,0,111.8,110,0,,,,,0.54974,0.1667797,20181127
20170330,OG,O,GC,C,1300,2018,12,0,101.5,320,0,,,,,0.51434,0.1679246,20181127
20170330,OG,O,GC,C,1305,2018,12,0,99.6,100,100,,,,,0.50743,0.1682651,20181127
20170330,OG,O,GC,C,1325,2018,12,0,92.1,25,0,,,,,0.48011,0.1692596,20181127
20170330,OG,O,GC,C,1350,2018,12,0,83.4,7270,0,,,,,0.44705,0.1704051,20181127
20170330,OG,O,GC,C,1370,2018,12,0,77,7,0,,,,,0.4216,0.1713234,20181127
20170330,OG,O,GC,C,1400,2018,12,0,68.3,29,0,,,,,0.38531,0.1727516,20181127
20170330,OG,O,GC,C,1450,2018,12,0,56.3,904,0,,,,,0.33094,0.1758237,20181127
20170330,OG,O,GC,C,1500,2018,12,0,46.8,1607,0,,,,,0.28419,0.1794304,20181127
20170330,OG,O,GC,C,1540,2018,12,0,40.6,75,0,,,,,0.25186,0.1825161,20181127
20170330,OG,O,GC,C,1550,2018,12,0,39.2,204,0,,,,,0.24438,0.1832789,20181127
20170330,OG,O,GC,C,1600,2018,12,0,33.1,101,0,,,,,0.21076,0.1872877,20181127
20170330,OG,O,GC,C,1625,2018,12,0,30.4,154,0,,,,,0.19562,0.189093,20181127
20170330,OG,O,GC,C,1650,2018,12,0,28,10,0,,,,,0.18182,0.1909859,20181127
20170330,OG,O,GC,C,1700,2018,12,0,23.7,250,0,,,,,0.15683,0.1943415,20181127
20170330,OG,O,GC,C,1750,2018,12,0,20.2,14,0,,,,,0.13578,0.1977567,20181127
20170330,OG,O,GC,C,1800,2018,12,0,17.3,488,0,,,17.6,,0.11789,0.2010965,20181127
20170330,OG,O,GC,C,1900,2018,12,0,12.8,400,0,,,,,0.08939,0.2072916,20181127
20170330,OG,O,GC,C,1950,2018,12,0,11.1,1,0,,,,,0.07827,0.2103557,20181127
20170330,OG,O,GC,C,2000,2018,12,0,9.7,1372,0,,,11.1,,0.06892,0.2134987,20181127
20170330,OG,O,GC,C,2100,2018,12,0,7.6,600,0,,,,,0.05449,0.2201053,20181127
20170330,OG,O,GC,C,2225,2018,12,0,5.7,34,0,,,,,0.04124,0.227718,20181127
20170330,OG,O,GC,C,2300,2018,12,0,4.9,1000,0,,,,,0.0355,0.2324753,20181127
20170330,OG,O,GC,C,2400,2018,12,0,4.1,385,0,,,,,0.02965,0.2389967,20181127
20170330,OG,O,GC,C,2600,2018,12,0,3,551,0,,,3,,0.02153,0.2515117,20181127
20170330,OG,O,GC,P,1000,2018,12,0,17.9,377,0,,,,,0.11449,0.1755369,20181127
20170330,OG,O,GC,P,1020,2018,12,0,20.7,133,0,,,,,0.13009,0.1735028,20181127
20170330,OG,O,GC,P,1025,2018,12,0,21.5,2,0,,,,,0.13436,0.173131,20181127
20170330,OG,O,GC,P,1050,2018,12,0,25.8,215,0,,,,,0.15692,0.1711232,20181127
20170330,OG,O,GC,P,1100,2018,12,0,37,501,0,,,,,0.21034,0.1685317,20181127
20170330,OG,O,GC,P,1110,2018,12,0,39.7,75,0,,,,,0.22224,0.1682154,20181127
20170330,OG,O,GC,P,1140,2018,12,0,48.6,450,0,,,,,0.25974,0.1672562,20181127
20170330,OG,O,GC,P,1150,2018,12,0,51.9,200,0,,,,,0.27287,0.1670419,20181127
20170330,OG,O,GC,P,1160,2018,12,0,55.4,300,0,,,,,0.28631,0.1669281,20181127
20170330,OG,O,GC,P,1200,2018,12,0,70.7,1,0,,,,,0.34179,0.1661741,20181127
20170330,OG,O,GC,P,1265,2018,12,0,101.7,75,0,,,,,0.43582,0.1666054,20181127
20170330,OG,O,GC,P,1275,2018,12,0,107.1,110,0,,,,,0.45026,0.1667797,20181127
20170330,OG,O,GC,P,1300,2018,12,0,121.4,1,0,,,,,0.48566,0.1679246,20181127
20170330,OG,O,GC,P,1305,2018,12,0,124.4,100,100,,,,,0.49257,0.1682651,20181127
20170330,OG,O,GC,P,1325,2018,12,0,136.6,25,0,,,,,0.51989,0.1692596,20181127
20170330,OG,O,GC,P,1350,2018,12,0,152.6,50,0,,,,,0.55295,0.1704051,20181127
20170330,OG,O,GC,P,1370,2018,12,0,165.8,7,0,,,,,0.5784,0.1713234,20181127
20170330,OG,O,GC,P,1400,2018,12,0,186.7,3,0,,,,,0.61469,0.1727516,20181127
20170330,OG,O,GC,P,700,2018,12,0,1.7,45,0,,,,,0.01214,0.2217736,20181127
20170330,OG,O,GC,P,750,2018,12,0,2.7,53,0,,,,,0.01897,0.2138542,20181127
20170330,OG,O,GC,P,800,2018,12,0,4.1,370,0,,,,,0.02842,0.2056167,20181127
20170330,OG,O,GC,P,900,2018,12,0,8.8,104,0,,,,,0.05916,0.1896485,20181127
20170330,OG,O,GC,P,950,2018,12,0,12.5,5,0,,,,,0.08256,0.1818367,20181127
20170330,OG,O,GC,C,1280,2019,6,0,131,25,0,,,,,0.56372,0.1663032,20190528
20170330,OG,O,GC,C,1550,2019,6,0,60.3,200,0,,,,,0.30277,0.188955,20190528
20170330,OG,O,GC,C,2000,2019,6,0,23.8,1250,0,,,,,0.12673,0.2270598,20190528
20170330,OG,O,GC,P,1130,2019,6,0,56.2,100,0,,,,,0.2542,0.1698613,20190528
20170330,OG,O,GC,P,1150,2019,6,0,62.4,120,0,,,,,0.27631,0.168494,20190528
20170330,OG,O,GC,P,1280,2019,6,0,119.3,25,0,,,,,0.43628,0.1663032,20190528
20170330,OG,O,GC,P,900,2019,6,0,14.4,133,0,,,,,0.07762,0.1921103,20190528
20170330,OG,O,GC,C,1260,2019,12,0,159.6,6,0,,,,,0.60382,0.1651523,20191125
20170330,OG,O,GC,C,1300,2019,12,0,141.7,1,0,,,,,0.55852,0.1652392,20191125
20170330,OG,O,GC,C,1310,2019,12,0,137.6,275,0,,,,,0.54739,0.1655445,20191125
20170330,OG,O,GC,C,1550,2019,12,0,71.1,200,0,,,,,0.3289,0.1795708,20191125
20170330,OG,O,GC,C,1650,2019,12,0,55.8,385,0,,,,,0.26706,0.1863577,20191125
20170330,OG,O,GC,C,1750,2019,12,0,44.5,7,0,,,,,0.21852,0.1929124,20191125
20170330,OG,O,GC,C,1800,2019,12,0,39.9,20,0,,,,,0.19814,0.195974,20191125
20170330,OG,O,GC,C,1900,2019,12,0,32.5,5197,0,,,,,0.16425,0.2020584,20191125
20170330,OG,O,GC,C,2000,2019,12,0,27,404,0,,,,,0.13801,0.2082364,20191125
20170330,OG,O,GC,C,2300,2019,12,0,17,400,0,,,,,0.08798,0.2262553,20191125
20170330,OG,O,GC,C,2500,2019,12,0,13.4,400,0,,,,,0.06906,0.2379884,20191125
20170330,OG,O,GC,C,2600,2019,12,0,12.2,200,0,,,,,0.06247,0.244104,20191125
20170330,OG,O,GC,C,3000,2019,12,0,9.2,200,0,,,,,0.04552,0.2677388,20191125
20170330,OG,O,GC,P,1000,2019,12,0,32.2,1,0,,,,,0.14444,0.1780705,20191125
20170330,OG,O,GC,P,1065,2019,12,0,46.2,385,0,,,,,0.19556,0.1737179,20191125
20170330,OG,O,GC,P,1260,2019,12,0,116.3,6,0,,,,,0.39618,0.1651523,20191125
20170330,OG,O,GC,P,1310,2019,12,0,143.1,275,0,,,,,0.45261,0.1655445,20191125
20170330,OG,O,GC,P,800,2019,12,0,8.2,60,0,,,,,0.0433,0.1926622,20191125
20170330,OG,O,GC,P,900,2019,12,0,17.2,197,0,,,,,0.08383,0.1852649,20191125
20170330,OG,O,GC,C,1320,2020,6,0,154.3,9,0,,,,,0.55439,0.1684491,20200526
20170330,OG,O,GC,C,1400,2020,6,0,127.3,32,0,,,,,0.48043,0.1735491,20200526
20170330,OG,O,GC,C,1800,2020,6,0,60.1,300,0,,,,,0.24899,0.2054014,20200526
20170330,OG,O,GC,P,1320,2020,6,0,159.3,9,0,,,,,0.44561,0.1684491,20200526
20170330,OG,O,GC,P,1400,2020,6,0,209.8,32,0,,,,,0.51957,0.1735491,20200526
20170330,OG,O,GC,C,1800,2020,12,0,74.1,1200,0,,,,,0.27874,0.2040729,20201124
20170330,OG,O,GC,C,1805,2020,12,0,73.5,140,0,,,,,0.27677,0.204329,20201124
20170330,OG,O,GC,C,2000,2020,12,0,56,1101,0,,,,,0.21552,0.2159361,20201124
20170330,OG,O,GC,C,2500,2020,12,0,32.7,1000,0,,,,,0.12814,0.2423566,20201124
